"Step","summer-firefly-1 - train_accuracy","summer-firefly-1 - train_accuracy__MIN","summer-firefly-1 - train_accuracy__MAX","summer-firefly-1 - val_accuracy","summer-firefly-1 - val_accuracy__MIN","summer-firefly-1 - val_accuracy__MAX"
"491","0.8545945945945946","0.8545945945945946","0.8545945945945946","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"493","0.8597297297297297","0.8597297297297297","0.8597297297297297","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"495","0.864054054054054","0.864054054054054","0.864054054054054","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"497","0.8632432432432434","0.8632432432432434","0.8632432432432434","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"499","0.8683783783783783","0.8683783783783783","0.8683783783783783","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"501","0.8681081081081082","0.8681081081081082","0.8681081081081082","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"503","0.8618918918918917","0.8618918918918917","0.8618918918918917","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"505","0.8632432432432434","0.8632432432432434","0.8632432432432434","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"507","0.8664864864864862","0.8664864864864862","0.8664864864864862","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"509","0.8718918918918919","0.8718918918918919","0.8718918918918919","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"511","0.8705405405405408","0.8705405405405408","0.8705405405405408","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"513","0.8735135135135137","0.8735135135135137","0.8735135135135137","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"515","0.8718918918918922","0.8718918918918922","0.8718918918918922","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"517","0.879189189189189","0.879189189189189","0.879189189189189","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"519","0.8799999999999999","0.8799999999999999","0.8799999999999999","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"521","0.8786486486486486","0.8786486486486486","0.8786486486486486","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"523","0.8875675675675676","0.8875675675675676","0.8875675675675676","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"525","0.8818918918918918","0.8818918918918918","0.8818918918918918","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"527","0.8848648648648649","0.8848648648648649","0.8848648648648649","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"529","0.8905405405405407","0.8905405405405407","0.8905405405405407","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"531","0.8921621621621619","0.8921621621621619","0.8921621621621619","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"533","0.8935135135135134","0.8935135135135134","0.8935135135135134","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"535","0.8970270270270272","0.8970270270270272","0.8970270270270272","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"537","0.9040540540540541","0.9040540540540541","0.9040540540540541","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"539","0.8991891891891894","0.8991891891891894","0.8991891891891894","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"541","0.9043243243243242","0.9043243243243242","0.9043243243243242","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"543","0.9037837837837839","0.9037837837837839","0.9037837837837839","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"545","0.8997297297297299","0.8997297297297299","0.8997297297297299","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"547","0.9010810810810813","0.9010810810810813","0.9010810810810813","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"549","0.9021621621621623","0.9021621621621623","0.9021621621621623","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"551","0.9021621621621624","0.9021621621621624","0.9021621621621624","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"553","0.9013513513513514","0.9013513513513514","0.9013513513513514","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"555","0.9027027027027028","0.9027027027027028","0.9027027027027028","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"557","0.9027027027027028","0.9027027027027028","0.9027027027027028","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"559","0.9048648648648647","0.9048648648648647","0.9048648648648647","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"561","0.8986486486486485","0.8986486486486485","0.8986486486486485","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"563","0.9000000000000001","0.9000000000000001","0.9000000000000001","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"565","0.9024324324324322","0.9024324324324322","0.9024324324324322","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"567","0.9121621621621622","0.9121621621621622","0.9121621621621622","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"569","0.9067567567567568","0.9067567567567568","0.9067567567567568","0.98","0.98","0.98"
"571","0.9110810810810813","0.9110810810810813","0.9110810810810813","0.98","0.98","0.98"
"573","0.9145945945945949","0.9145945945945949","0.9145945945945949","0.98","0.98","0.98"
"575","0.9183783783783783","0.9183783783783783","0.9183783783783783","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"577","0.9159459459459461","0.9159459459459461","0.9159459459459461","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"579","0.918918918918919","0.918918918918919","0.918918918918919","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"581","0.9210810810810814","0.9210810810810814","0.9210810810810814","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"583","0.9232432432432436","0.9232432432432436","0.9232432432432436","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"585","0.9200000000000002","0.9200000000000002","0.9200000000000002","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"587","0.9227027027027029","0.9227027027027029","0.9227027027027029","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"589","0.9200000000000004","0.9200000000000004","0.9200000000000004","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"591","0.9151351351351353","0.9151351351351353","0.9151351351351353","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"593","0.9240540540540544","0.9240540540540544","0.9240540540540544","0.98","0.98","0.98"
"595","0.9262162162162163","0.9262162162162163","0.9262162162162163","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"597","0.9248648648648649","0.9248648648648649","0.9248648648648649","0.98","0.98","0.98"
"599","0.9291891891891892","0.9291891891891892","0.9291891891891892","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"601","0.9270270270270273","0.9270270270270273","0.9270270270270273","0.98","0.98","0.98"
"603","0.9270270270270271","0.9270270270270271","0.9270270270270271","0.98","0.98","0.98"
"605","0.9327027027027026","0.9327027027027026","0.9327027027027026","0.98","0.98","0.98"
"607","0.9297297297297299","0.9297297297297299","0.9297297297297299","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"609","0.9305405405405407","0.9305405405405407","0.9305405405405407","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"611","0.9340540540540541","0.9340540540540541","0.9340540540540541","0.98","0.98","0.98"
"613","0.93","0.93","0.93","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"615","0.9351351351351354","0.9351351351351354","0.9351351351351354","0.98","0.98","0.98"
"617","0.9329729729729732","0.9329729729729732","0.9329729729729732","0.98","0.98","0.98"
"619","0.9324324324324327","0.9324324324324327","0.9324324324324327","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"621","0.9345945945945947","0.9345945945945947","0.9345945945945947","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"623","0.9372972972972975","0.9372972972972975","0.9372972972972975","0.98","0.98","0.98"
"625","0.9362162162162162","0.9362162162162162","0.9362162162162162","0.98","0.98","0.98"
"627","0.935675675675676","0.935675675675676","0.935675675675676","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"629","0.9375675675675677","0.9375675675675677","0.9375675675675677","0.98","0.98","0.98"
"631","0.9389189189189193","0.9389189189189193","0.9389189189189193","0.98","0.98","0.98"
"633","0.9421621621621623","0.9421621621621623","0.9421621621621623","1","1","1"
"635","0.9402702702702702","0.9402702702702702","0.9402702702702702","1","1","1"
"637","0.9391891891891894","0.9391891891891894","0.9391891891891894","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"639","0.9440540540540543","0.9440540540540543","0.9440540540540543","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"641","0.9448648648648651","0.9448648648648651","0.9448648648648651","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"643","0.9405405405405407","0.9405405405405407","0.9405405405405407","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"645","0.9435135135135136","0.9435135135135136","0.9435135135135136","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"647","0.9462162162162162","0.9462162162162162","0.9462162162162162","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"649","0.9443243243243244","0.9443243243243244","0.9443243243243244","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"651","0.9451351351351351","0.9451351351351351","0.9451351351351351","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"653","0.9459459459459462","0.9459459459459462","0.9459459459459462","0.98","0.98","0.98"
"655","0.947027027027027","0.947027027027027","0.947027027027027","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"657","0.9470270270270272","0.9470270270270272","0.9470270270270272","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"659","0.946756756756757","0.946756756756757","0.946756756756757","0.98","0.98","0.98"
"661","0.9462162162162163","0.9462162162162163","0.9462162162162163","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"663","0.9497297297297296","0.9497297297297296","0.9497297297297296","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"665","0.9462162162162163","0.9462162162162163","0.9462162162162163","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"667","0.9489189189189189","0.9489189189189189","0.9489189189189189","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"669","0.95027027027027","0.95027027027027","0.95027027027027","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"671","0.9459459459459459","0.9459459459459459","0.9459459459459459","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"673","0.9481081081081083","0.9481081081081083","0.9481081081081083","0.98","0.98","0.98"
"675","0.9478378378378378","0.9478378378378378","0.9478378378378378","0.98","0.98","0.98"
"677","0.951891891891892","0.951891891891892","0.951891891891892","0.98","0.98","0.98"
"679","0.95","0.95","0.95","0.98","0.98","0.98"
"681","0.9497297297297294","0.9497297297297294","0.9497297297297294","0.98","0.98","0.98"
"683","0.9532432432432433","0.9532432432432433","0.9532432432432433","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"685","0.9540540540540542","0.9540540540540542","0.9540540540540542","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"687","0.9551351351351353","0.9551351351351353","0.9551351351351353","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"689","0.954864864864865","0.954864864864865","0.954864864864865","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"691","0.9535135135135132","0.9535135135135132","0.9535135135135132","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"693","0.9537837837837839","0.9537837837837839","0.9537837837837839","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"695","0.9521621621621627","0.9521621621621627","0.9521621621621627","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"697","0.9548648648648648","0.9548648648648648","0.9548648648648648","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"699","0.9529729729729733","0.9529729729729733","0.9529729729729733","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"701","0.9572972972972972","0.9572972972972972","0.9572972972972972","0.98","0.98","0.98"
"703","0.9575675675675678","0.9575675675675678","0.9575675675675678","0.98","0.98","0.98"
"705","0.9564864864864869","0.9564864864864869","0.9564864864864869","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"707","0.9589189189189188","0.9589189189189188","0.9589189189189188","0.98","0.98","0.98"
"709","0.9599999999999999","0.9599999999999999","0.9599999999999999","0.98","0.98","0.98"
"711","0.9578378378378379","0.9578378378378379","0.9578378378378379","0.98","0.98","0.98"
"713","0.9591891891891893","0.9591891891891893","0.9591891891891893","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"715","0.9594594594594597","0.9594594594594597","0.9594594594594597","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"717","0.9589189189189188","0.9589189189189188","0.9589189189189188","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"719","0.9597297297297299","0.9597297297297299","0.9597297297297299","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"721","0.9597297297297299","0.9597297297297299","0.9597297297297299","1","1","1"
"723","0.9591891891891893","0.9591891891891893","0.9591891891891893","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"725","0.9624324324324326","0.9624324324324326","0.9624324324324326","1","1","1"
"727","0.9624324324324323","0.9624324324324323","0.9624324324324323","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"729","0.9624324324324326","0.9624324324324326","0.9624324324324326","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"731","0.9610810810810811","0.9610810810810811","0.9610810810810811","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"733","0.9643243243243244","0.9643243243243244","0.9643243243243244","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"735","0.9637837837837839","0.9637837837837839","0.9637837837837839","1","1","1"
"737","0.9635135135135133","0.9635135135135133","0.9635135135135133","1","1","1"
"739","0.9648648648648648","0.9648648648648648","0.9648648648648648","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"741","0.9648648648648648","0.9648648648648648","0.9648648648648648","0.98","0.98","0.98"
"743","0.9621621621621622","0.9621621621621622","0.9621621621621622","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"745","0.9648648648648646","0.9648648648648646","0.9648648648648646","1","1","1"
"747","0.9656756756756756","0.9656756756756756","0.9656756756756756","1","1","1"
"749","0.9667567567567567","0.9667567567567567","0.9667567567567567","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"751","0.9640540540540541","0.9640540540540541","0.9640540540540541","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"753","0.967027027027027","0.967027027027027","0.967027027027027","1","1","1"
"755","0.9654054054054054","0.9654054054054054","0.9654054054054054","1","1","1"
"757","0.9651351351351352","0.9651351351351352","0.9651351351351352","1","1","1"
"759","0.967027027027027","0.967027027027027","0.967027027027027","1","1","1"
"761","0.9670270270270269","0.9670270270270269","0.9670270270270269","1","1","1"
"763","0.9670270270270269","0.9670270270270269","0.9670270270270269","1","1","1"
"765","0.9675675675675675","0.9675675675675675","0.9675675675675675","1","1","1"
"767","0.9667567567567567","0.9667567567567567","0.9667567567567567","1","1","1"
"769","0.969459459459459","0.969459459459459","0.969459459459459","1","1","1"
"771","0.9697297297297296","0.9697297297297296","0.9697297297297296","1","1","1"
"773","0.969189189189189","0.969189189189189","0.969189189189189","1","1","1"
"775","0.9699999999999999","0.9699999999999999","0.9699999999999999","1","1","1"
"777","0.9705405405405403","0.9705405405405403","0.9705405405405403","1","1","1"
"779","0.9713513513513509","0.9713513513513509","0.9713513513513509","1","1","1"
"781","0.9708108108108104","0.9708108108108104","0.9708108108108104","1","1","1"
"783","0.9697297297297294","0.9697297297297294","0.9697297297297294","1","1","1"
"785","0.9705405405405404","0.9705405405405404","0.9705405405405404","1","1","1"
"787","0.9708108108108107","0.9708108108108107","0.9708108108108107","1","1","1"
"789","0.971081081081081","0.971081081081081","0.971081081081081","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"791","0.9727027027027024","0.9727027027027024","0.9727027027027024","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"793","0.9718918918918917","0.9718918918918917","0.9718918918918917","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"795","0.9708108108108107","0.9708108108108107","0.9708108108108107","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"797","0.9716216216216215","0.9716216216216215","0.9716216216216215","1","1","1"
"799","0.9716216216216214","0.9716216216216214","0.9716216216216214","1","1","1"
"801","0.9727027027027028","0.9727027027027028","0.9727027027027028","1","1","1"
"803","0.9743243243243238","0.9743243243243238","0.9743243243243238","1","1","1"
"805","0.9737837837837836","0.9737837837837836","0.9737837837837836","1","1","1"
"807","0.9745945945945944","0.9745945945945944","0.9745945945945944","1","1","1"
"809","0.9729729729729726","0.9729729729729726","0.9729729729729726","1","1","1"
"811","0.9724324324324324","0.9724324324324324","0.9724324324324324","1","1","1"
"813","0.9727027027027025","0.9727027027027025","0.9727027027027025","1","1","1"
"815","0.9729729729729728","0.9729729729729728","0.9729729729729728","1","1","1"
"817","0.9737837837837834","0.9737837837837834","0.9737837837837834","1","1","1"
"819","0.9754054054054051","0.9754054054054051","0.9754054054054051","1","1","1"
"821","0.9759459459459457","0.9759459459459457","0.9759459459459457","1","1","1"
"823","0.9756756756756755","0.9756756756756755","0.9756756756756755","1","1","1"
"825","0.9748648648648645","0.9748648648648645","0.9748648648648645","1","1","1"
"827","0.9748648648648645","0.9748648648648645","0.9748648648648645","1","1","1"
"829","0.9748648648648647","0.9748648648648647","0.9748648648648647","1","1","1"
"831","0.9735135135135132","0.9735135135135132","0.9735135135135132","1","1","1"
"833","0.9735135135135135","0.9735135135135135","0.9735135135135135","1","1","1"
"835","0.975135135135135","0.975135135135135","0.975135135135135","1","1","1"
"837","0.9764864864864862","0.9764864864864862","0.9764864864864862","1","1","1"
"839","0.9748648648648647","0.9748648648648647","0.9748648648648647","1","1","1"
"841","0.9778378378378376","0.9778378378378376","0.9778378378378376","1","1","1"
"843","0.977027027027027","0.977027027027027","0.977027027027027","1","1","1"
"845","0.9783783783783783","0.9783783783783783","0.9783783783783783","1","1","1"
"847","0.9772972972972972","0.9772972972972972","0.9772972972972972","1","1","1"
"849","0.9770270270270268","0.9770270270270268","0.9770270270270268","1","1","1"
"851","0.9764864864864864","0.9764864864864864","0.9764864864864864","1","1","1"
"853","0.9770270270270268","0.9770270270270268","0.9770270270270268","1","1","1"
"855","0.9770270270270266","0.9770270270270266","0.9770270270270266","1","1","1"
"857","0.9770270270270266","0.9770270270270266","0.9770270270270266","1","1","1"
"859","0.9767567567567568","0.9767567567567568","0.9767567567567568","1","1","1"
"861","0.9781081081081079","0.9781081081081079","0.9781081081081079","1","1","1"
"863","0.9786486486486483","0.9786486486486483","0.9786486486486483","1","1","1"
"865","0.9775675675675675","0.9775675675675675","0.9775675675675675","1","1","1"
"867","0.9770270270270268","0.9770270270270268","0.9770270270270268","1","1","1"
"869","0.9791891891891893","0.9791891891891893","0.9791891891891893","1","1","1"
"871","0.9797297297297295","0.9797297297297295","0.9797297297297295","1","1","1"
"873","0.978108108108108","0.978108108108108","0.978108108108108","1","1","1"
"875","0.9797297297297297","0.9797297297297297","0.9797297297297297","1","1","1"
"877","0.98","0.98","0.98","1","1","1"
"879","0.978108108108108","0.978108108108108","0.978108108108108","1","1","1"
"881","0.9781081081081079","0.9781081081081079","0.9781081081081079","1","1","1"
"883","0.9794594594594596","0.9794594594594596","0.9794594594594596","1","1","1"
"885","0.9778378378378374","0.9778378378378374","0.9778378378378374","1","1","1"
"887","0.9808108108108108","0.9808108108108108","0.9808108108108108","1","1","1"
"889","0.9816216216216215","0.9816216216216215","0.9816216216216215","1","1","1"
"891","0.9816216216216213","0.9816216216216213","0.9816216216216213","1","1","1"
"893","0.9810810810810814","0.9810810810810814","0.9810810810810814","1","1","1"
"895","0.9805405405405402","0.9805405405405402","0.9805405405405402","1","1","1"
"897","0.9816216216216216","0.9816216216216216","0.9816216216216216","1","1","1"
"899","0.9797297297297295","0.9797297297297295","0.9797297297297295","1","1","1"
"901","0.9816216216216213","0.9816216216216213","0.9816216216216213","1","1","1"
"903","0.981351351351351","0.981351351351351","0.981351351351351","1","1","1"
"905","0.9802702702702698","0.9802702702702698","0.9802702702702698","1","1","1"
"907","0.9805405405405402","0.9805405405405402","0.9805405405405402","1","1","1"
"909","0.9810810810810812","0.9810810810810812","0.9810810810810812","1","1","1"
"911","0.9810810810810806","0.9810810810810806","0.9810810810810806","1","1","1"
"913","0.981081081081081","0.981081081081081","0.981081081081081","1","1","1"
"915","0.983243243243243","0.983243243243243","0.983243243243243","1","1","1"
"917","0.9821621621621619","0.9821621621621619","0.9821621621621619","1","1","1"
"919","0.982162162162162","0.982162162162162","0.982162162162162","1","1","1"
"921","0.9829729729729729","0.9829729729729729","0.9829729729729729","1","1","1"
"923","0.9829729729729727","0.9829729729729727","0.9829729729729727","1","1","1"
"925","0.9837837837837834","0.9837837837837834","0.9837837837837834","1","1","1"
"927","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"929","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"931","0.9829729729729727","0.9829729729729727","0.9829729729729727","1","1","1"
"933","0.9829729729729729","0.9829729729729729","0.9829729729729729","1","1","1"
"935","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"937","0.984324324324324","0.984324324324324","0.984324324324324","1","1","1"
"939","0.9824324324324323","0.9824324324324323","0.9824324324324323","1","1","1"
"941","0.9835135135135129","0.9835135135135129","0.9835135135135129","1","1","1"
"943","0.9845945945945944","0.9845945945945944","0.9845945945945944","1","1","1"
"945","0.9835135135135137","0.9835135135135137","0.9835135135135137","1","1","1"
"947","0.9837837837837834","0.9837837837837834","0.9837837837837834","1","1","1"
"949","0.9829729729729727","0.9829729729729727","0.9829729729729727","1","1","1"
"951","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"953","0.9859459459459459","0.9859459459459459","0.9859459459459459","1","1","1"
"955","0.9837837837837837","0.9837837837837837","0.9837837837837837","1","1","1"
"957","0.9851351351351346","0.9851351351351346","0.9851351351351346","1","1","1"
"959","0.9845945945945944","0.9845945945945944","0.9845945945945944","1","1","1"
"961","0.9845945945945942","0.9845945945945942","0.9845945945945942","1","1","1"
"963","0.9843243243243242","0.9843243243243242","0.9843243243243242","1","1","1"
"965","0.9843243243243238","0.9843243243243238","0.9843243243243238","1","1","1"
"967","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"969","0.9867567567567566","0.9867567567567566","0.9867567567567566","1","1","1"
"971","0.9837837837837837","0.9837837837837837","0.9837837837837837","1","1","1"
"973","0.9848648648648648","0.9848648648648648","0.9848648648648648","1","1","1"
"975","0.9845945945945942","0.9845945945945942","0.9845945945945942","1","1","1"
"977","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"979","0.9859459459459459","0.9859459459459459","0.9859459459459459","1","1","1"
"981","0.986216216216216","0.986216216216216","0.986216216216216","1","1","1"
"983","0.9870270270270265","0.9870270270270265","0.9870270270270265","1","1","1"
"985","0.985405405405405","0.985405405405405","0.985405405405405","1","1","1"
"987","0.9870270270270267","0.9870270270270267","0.9870270270270267","1","1","1"
"989","0.9870270270270269","0.9870270270270269","0.9870270270270269","1","1","1"
"991","0.9859459459459456","0.9859459459459456","0.9859459459459456","1","1","1"
"993","0.9856756756756753","0.9856756756756753","0.9856756756756753","1","1","1"
"995","0.9872972972972971","0.9872972972972971","0.9872972972972971","1","1","1"
"997","0.9859459459459459","0.9859459459459459","0.9859459459459459","1","1","1"
"999","0.9875675675675674","0.9875675675675674","0.9875675675675674","1","1","1"
"1001","0.9870270270270267","0.9870270270270267","0.9870270270270267","1","1","1"
"1003","0.9859459459459456","0.9859459459459456","0.9859459459459456","1","1","1"
"1005","0.9854054054054054","0.9854054054054054","0.9854054054054054","1","1","1"
"1007","0.9881081081081076","0.9881081081081076","0.9881081081081076","1","1","1"
"1009","0.9875675675675676","0.9875675675675676","0.9875675675675676","1","1","1"
"1011","0.9886486486486482","0.9886486486486482","0.9886486486486482","1","1","1"
"1013","0.9875675675675671","0.9875675675675671","0.9875675675675671","1","1","1"
"1015","0.9862162162162162","0.9862162162162162","0.9862162162162162","1","1","1"
"1017","0.9872972972972971","0.9872972972972971","0.9872972972972971","1","1","1"
"1019","0.9875675675675669","0.9875675675675669","0.9875675675675669","1","1","1"
"1021","0.9875675675675671","0.9875675675675671","0.9875675675675671","1","1","1"
"1023","0.9870270270270267","0.9870270270270267","0.9870270270270267","1","1","1"
"1025","0.9867567567567563","0.9867567567567563","0.9867567567567563","1","1","1"
"1027","0.9870270270270267","0.9870270270270267","0.9870270270270267","1","1","1"
"1029","0.9875675675675674","0.9875675675675674","0.9875675675675674","1","1","1"
"1031","0.988378378378378","0.988378378378378","0.988378378378378","1","1","1"
"1033","0.9891891891891889","0.9891891891891889","0.9891891891891889","1","1","1"
"1035","0.988108108108108","0.988108108108108","0.988108108108108","1","1","1"
"1037","0.9864864864864865","0.9864864864864865","0.9864864864864865","1","1","1"
"1039","0.9886486486486484","0.9886486486486484","0.9886486486486484","1","1","1"
"1041","0.9875675675675671","0.9875675675675671","0.9875675675675671","1","1","1"
"1043","0.9875675675675671","0.9875675675675671","0.9875675675675671","1","1","1"
"1045","0.988378378378378","0.988378378378378","0.988378378378378","1","1","1"
"1047","0.9870270270270267","0.9870270270270267","0.9870270270270267","1","1","1"
"1049","0.9881081081081076","0.9881081081081076","0.9881081081081076","1","1","1"
"1051","0.988108108108108","0.988108108108108","0.988108108108108","1","1","1"
"1053","0.9897297297297295","0.9897297297297295","0.9897297297297295","1","1","1"
"1055","0.987297297297297","0.987297297297297","0.987297297297297","1","1","1"
"1057","0.9875675675675674","0.9875675675675674","0.9875675675675674","1","1","1"
"1059","0.9889189189189185","0.9889189189189185","0.9889189189189185","1","1","1"
"1061","0.9886486486486482","0.9886486486486482","0.9886486486486482","1","1","1"
"1063","0.9883783783783778","0.9883783783783778","0.9883783783783778","1","1","1"
"1065","0.9875675675675671","0.9875675675675671","0.9875675675675671","1","1","1"
"1067","0.9883783783783778","0.9883783783783778","0.9883783783783778","1","1","1"
"1069","0.9886486486486484","0.9886486486486484","0.9886486486486484","1","1","1"
"1071","0.9878378378378374","0.9878378378378374","0.9878378378378374","1","1","1"
"1073","0.9889189189189186","0.9889189189189186","0.9889189189189186","1","1","1"
"1075","0.9897297297297295","0.9897297297297295","0.9897297297297295","1","1","1"
"1077","0.9881081081081076","0.9881081081081076","0.9881081081081076","1","1","1"
"1079","0.9899999999999999","0.9899999999999999","0.9899999999999999","1","1","1"
"1081","0.9897297297297295","0.9897297297297295","0.9897297297297295","1","1","1"
"1083","0.989459459459459","0.989459459459459","0.989459459459459","1","1","1"
"1085","0.9908108108108106","0.9908108108108106","0.9908108108108106","1","1","1"
"1087","0.9897297297297293","0.9897297297297293","0.9897297297297293","1","1","1"
"1089","0.9883783783783782","0.9883783783783782","0.9883783783783782","1","1","1"
"1091","0.9891891891891889","0.9891891891891889","0.9891891891891889","1","1","1"
"1093","0.9897297297297295","0.9897297297297295","0.9897297297297295","1","1","1"
"1095","0.9897297297297295","0.9897297297297295","0.9897297297297295","1","1","1"
"1097","0.9891891891891889","0.9891891891891889","0.9891891891891889","1","1","1"
"1099","0.9891891891891889","0.9891891891891889","0.9891891891891889","1","1","1"
"1101","0.9889189189189185","0.9889189189189185","0.9889189189189185","1","1","1"
"1103","0.9889189189189186","0.9889189189189186","0.9889189189189186","1","1","1"
"1105","0.9897297297297293","0.9897297297297293","0.9897297297297293","1","1","1"
"1107","0.9881081081081076","0.9881081081081076","0.9881081081081076","1","1","1"
"1109","0.9894594594594589","0.9894594594594589","0.9894594594594589","1","1","1"
"1111","0.9889189189189186","0.9889189189189186","0.9889189189189186","1","1","1"
"1113","0.9891891891891886","0.9891891891891886","0.9891891891891886","1","1","1"
"1115","0.9902702702702699","0.9902702702702699","0.9902702702702699","1","1","1"
"1117","0.989459459459459","0.989459459459459","0.989459459459459","1","1","1"
"1119","0.9899999999999995","0.9899999999999995","0.9899999999999995","1","1","1"
"1121","0.9889189189189185","0.9889189189189185","0.9889189189189185","1","1","1"
