"Step","floral-microwave-1 - train_accuracy","floral-microwave-1 - train_accuracy__MIN","floral-microwave-1 - train_accuracy__MAX","floral-microwave-1 - val_accuracy","floral-microwave-1 - val_accuracy__MIN","floral-microwave-1 - val_accuracy__MAX"
"499","0.9364864864864862","0.9364864864864862","0.9364864864864862","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"501","0.9386486486486486","0.9386486486486486","0.9386486486486486","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"503","0.9370270270270272","0.9370270270270272","0.9370270270270272","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"505","0.9370270270270271","0.9370270270270271","0.9370270270270271","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"507","0.9370270270270272","0.9370270270270272","0.9370270270270272","0.98","0.98","0.98"
"509","0.9375675675675677","0.9375675675675677","0.9375675675675677","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"511","0.9391891891891894","0.9391891891891894","0.9391891891891894","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"513","0.9397297297297296","0.9397297297297296","0.9397297297297296","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"515","0.9381081081081082","0.9381081081081082","0.9381081081081082","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"517","0.9410810810810811","0.9410810810810811","0.9410810810810811","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"519","0.9370270270270271","0.9370270270270271","0.9370270270270271","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"521","0.9427027027027026","0.9427027027027026","0.9427027027027026","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"523","0.9440540540540538","0.9440540540540538","0.9440540540540538","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"525","0.9481081081081081","0.9481081081081081","0.9481081081081081","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"527","0.9505405405405408","0.9505405405405408","0.9505405405405408","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"529","0.9513513513513514","0.9513513513513514","0.9513513513513514","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"531","0.9494594594594595","0.9494594594594595","0.9494594594594595","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"533","0.9486486486486487","0.9486486486486487","0.9486486486486487","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"535","0.9481081081081083","0.9481081081081083","0.9481081081081083","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"537","0.95","0.95","0.95","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"539","0.9497297297297298","0.9497297297297298","0.9497297297297298","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"541","0.95","0.95","0.95","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"543","0.947837837837838","0.947837837837838","0.947837837837838","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"545","0.9440540540540541","0.9440540540540541","0.9440540540540541","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"547","0.9475675675675678","0.9475675675675678","0.9475675675675678","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"549","0.9462162162162163","0.9462162162162163","0.9462162162162163","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"551","0.9462162162162163","0.9462162162162163","0.9462162162162163","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"553","0.9451351351351351","0.9451351351351351","0.9451351351351351","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"555","0.9451351351351351","0.9451351351351351","0.9451351351351351","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"557","0.9472972972972974","0.9472972972972974","0.9472972972972974","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"559","0.9505405405405406","0.9505405405405406","0.9505405405405406","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"561","0.9516216216216218","0.9516216216216218","0.9516216216216218","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"563","0.9513513513513514","0.9513513513513514","0.9513513513513514","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"565","0.9535135135135133","0.9535135135135133","0.9535135135135133","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"567","0.9551351351351353","0.9551351351351353","0.9551351351351353","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"569","0.9597297297297297","0.9597297297297297","0.9597297297297297","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"571","0.9567567567567569","0.9567567567567569","0.9567567567567569","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"573","0.9554054054054054","0.9554054054054054","0.9554054054054054","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"575","0.9524324324324325","0.9524324324324325","0.9524324324324325","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"577","0.9502702702702706","0.9502702702702706","0.9502702702702706","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"579","0.9564864864864865","0.9564864864864865","0.9564864864864865","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"581","0.9551351351351353","0.9551351351351353","0.9551351351351353","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"583","0.9545945945945944","0.9545945945945944","0.9545945945945944","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"585","0.9572972972972973","0.9572972972972973","0.9572972972972973","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"587","0.9589189189189188","0.9589189189189188","0.9589189189189188","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"589","0.9578378378378379","0.9578378378378379","0.9578378378378379","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"591","0.9605405405405407","0.9605405405405407","0.9605405405405407","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"593","0.9608108108108108","0.9608108108108108","0.9608108108108108","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"595","0.9640540540540539","0.9640540540540539","0.9640540540540539","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"597","0.9627027027027029","0.9627027027027029","0.9627027027027029","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"599","0.9605405405405407","0.9605405405405407","0.9605405405405407","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"601","0.9589189189189188","0.9589189189189188","0.9589189189189188","0.98","0.98","0.98"
"603","0.9605405405405405","0.9605405405405405","0.9605405405405405","0.98","0.98","0.98"
"605","0.9608108108108109","0.9608108108108109","0.9608108108108109","0.98","0.98","0.98"
"607","0.9583783783783786","0.9583783783783786","0.9583783783783786","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"609","0.9572972972972973","0.9572972972972973","0.9572972972972973","0.98","0.98","0.98"
"611","0.9567567567567569","0.9567567567567569","0.9567567567567569","0.98","0.98","0.98"
"613","0.9605405405405405","0.9605405405405405","0.9605405405405405","0.98","0.98","0.98"
"615","0.9589189189189188","0.9589189189189188","0.9589189189189188","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"617","0.9624324324324324","0.9624324324324324","0.9624324324324324","0.98","0.98","0.98"
"619","0.9581081081081082","0.9581081081081082","0.9581081081081082","0.98","0.98","0.98"
"621","0.962972972972973","0.962972972972973","0.962972972972973","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"623","0.962972972972973","0.962972972972973","0.962972972972973","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"625","0.9667567567567569","0.9667567567567569","0.9667567567567569","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"627","0.9645945945945947","0.9645945945945947","0.9645945945945947","0.98","0.98","0.98"
"629","0.9586486486486486","0.9586486486486486","0.9586486486486486","0.98","0.98","0.98"
"631","0.9610810810810809","0.9610810810810809","0.9610810810810809","0.98","0.98","0.98"
"633","0.9602702702702705","0.9602702702702705","0.9602702702702705","0.98","0.98","0.98"
"635","0.9613513513513514","0.9613513513513514","0.9613513513513514","0.98","0.98","0.98"
"637","0.9608108108108105","0.9608108108108105","0.9608108108108105","0.98","0.98","0.98"
"639","0.9610810810810809","0.9610810810810809","0.9610810810810809","0.98","0.98","0.98"
"641","0.9613513513513512","0.9613513513513512","0.9613513513513512","0.98","0.98","0.98"
"643","0.9581081081081082","0.9581081081081082","0.9581081081081082","0.98","0.98","0.98"
"645","0.962162162162162","0.962162162162162","0.962162162162162","0.98","0.98","0.98"
"647","0.9621621621621622","0.9621621621621622","0.9621621621621622","0.98","0.98","0.98"
"649","0.9632432432432433","0.9632432432432433","0.9632432432432433","0.98","0.98","0.98"
"651","0.9656756756756756","0.9656756756756756","0.9656756756756756","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"653","0.9667567567567569","0.9667567567567569","0.9667567567567569","0.98","0.98","0.98"
"655","0.9683783783783784","0.9683783783783784","0.9683783783783784","0.98","0.98","0.98"
"657","0.9699999999999996","0.9699999999999996","0.9699999999999996","0.98","0.98","0.98"
"659","0.9667567567567569","0.9667567567567569","0.9667567567567569","0.98","0.98","0.98"
"661","0.9681081081081078","0.9681081081081078","0.9681081081081078","0.98","0.98","0.98"
"663","0.9667567567567569","0.9667567567567569","0.9667567567567569","0.98","0.98","0.98"
"665","0.969189189189189","0.969189189189189","0.969189189189189","0.98","0.98","0.98"
"667","0.9691891891891892","0.9691891891891892","0.9691891891891892","0.98","0.98","0.98"
"669","0.9689189189189189","0.9689189189189189","0.9689189189189189","0.98","0.98","0.98"
"671","0.9678378378378377","0.9678378378378377","0.9678378378378377","0.98","0.98","0.98"
"673","0.9681081081081081","0.9681081081081081","0.9681081081081081","0.98","0.98","0.98"
"675","0.9702702702702702","0.9702702702702702","0.9702702702702702","0.98","0.98","0.98"
"677","0.9689189189189186","0.9689189189189186","0.9689189189189186","0.98","0.98","0.98"
"679","0.9686486486486485","0.9686486486486485","0.9686486486486485","0.98","0.98","0.98"
"681","0.9710810810810807","0.9710810810810807","0.9710810810810807","0.98","0.98","0.98"
"683","0.9729729729729728","0.9729729729729728","0.9729729729729728","0.98","0.98","0.98"
"685","0.9727027027027024","0.9727027027027024","0.9727027027027024","0.98","0.98","0.98"
"687","0.9716216216216217","0.9716216216216217","0.9716216216216217","0.98","0.98","0.98"
"689","0.9710810810810809","0.9710810810810809","0.9710810810810809","0.98","0.98","0.98"
"691","0.9699999999999996","0.9699999999999996","0.9699999999999996","0.98","0.98","0.98"
"693","0.9713513513513515","0.9713513513513515","0.9713513513513515","0.98","0.98","0.98"
"695","0.9716216216216214","0.9716216216216214","0.9716216216216214","0.98","0.98","0.98"
"697","0.9681081081081078","0.9681081081081078","0.9681081081081078","0.98","0.98","0.98"
"699","0.9681081081081079","0.9681081081081079","0.9681081081081079","0.98","0.98","0.98"
"701","0.9678378378378377","0.9678378378378377","0.9678378378378377","0.98","0.98","0.98"
"703","0.9683783783783784","0.9683783783783784","0.9683783783783784","0.98","0.98","0.98"
"705","0.9697297297297296","0.9697297297297296","0.9697297297297296","0.98","0.98","0.98"
"707","0.971081081081081","0.971081081081081","0.971081081081081","0.98","0.98","0.98"
"709","0.9689189189189189","0.9689189189189189","0.9689189189189189","0.98","0.98","0.98"
"711","0.969189189189189","0.969189189189189","0.969189189189189","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"713","0.9702702702702702","0.9702702702702702","0.9702702702702702","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"715","0.9705405405405404","0.9705405405405404","0.9705405405405404","0.98","0.98","0.98"
"717","0.9724324324324322","0.9724324324324322","0.9724324324324322","0.98","0.98","0.98"
"719","0.9721621621621618","0.9721621621621618","0.9721621621621618","0.98","0.98","0.98"
"721","0.9737837837837838","0.9737837837837838","0.9737837837837838","0.98","0.98","0.98"
"723","0.9713513513513515","0.9713513513513515","0.9713513513513515","0.98","0.98","0.98"
"725","0.9702702702702698","0.9702702702702698","0.9702702702702698","0.98","0.98","0.98"
"727","0.9716216216216214","0.9716216216216214","0.9716216216216214","0.98","0.98","0.98"
"729","0.9735135135135135","0.9735135135135135","0.9735135135135135","0.98","0.98","0.98"
"731","0.9691891891891892","0.9691891891891892","0.9691891891891892","0.98","0.98","0.98"
"733","0.9721621621621623","0.9721621621621623","0.9721621621621623","0.98","0.98","0.98"
"735","0.9724324324324322","0.9724324324324322","0.9724324324324322","0.98","0.98","0.98"
"737","0.9737837837837836","0.9737837837837836","0.9737837837837836","0.98","0.98","0.98"
"739","0.9740540540540537","0.9740540540540537","0.9740540540540537","0.98","0.98","0.98"
"741","0.9751351351351351","0.9751351351351351","0.9751351351351351","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"743","0.9732432432432429","0.9732432432432429","0.9732432432432429","0.98","0.98","0.98"
"745","0.9745945945945944","0.9745945945945944","0.9745945945945944","1","1","1"
"747","0.975945945945946","0.975945945945946","0.975945945945946","0.98","0.98","0.98"
"749","0.9748648648648645","0.9748648648648645","0.9748648648648645","1","1","1"
"751","0.9778378378378374","0.9778378378378374","0.9778378378378374","1","1","1"
"753","0.9764864864864864","0.9764864864864864","0.9764864864864864","0.98","0.98","0.98"
"755","0.9740540540540537","0.9740540540540537","0.9740540540540537","0.98","0.98","0.98"
"757","0.9754054054054053","0.9754054054054053","0.9754054054054053","0.98","0.98","0.98"
"759","0.9767567567567566","0.9767567567567566","0.9767567567567566","0.98","0.98","0.98"
"761","0.9781081081081077","0.9781081081081077","0.9781081081081077","0.98","0.98","0.98"
"763","0.978378378378378","0.978378378378378","0.978378378378378","0.98","0.98","0.98"
"765","0.976486486486486","0.976486486486486","0.976486486486486","0.98","0.98","0.98"
"767","0.9756756756756751","0.9756756756756751","0.9756756756756751","0.98","0.98","0.98"
"769","0.9770270270270268","0.9770270270270268","0.9770270270270268","0.98","0.98","0.98"
"771","0.9770270270270264","0.9770270270270264","0.9770270270270264","0.98","0.98","0.98"
"773","0.9770270270270268","0.9770270270270268","0.9770270270270268","0.98","0.98","0.98"
"775","0.975945945945946","0.975945945945946","0.975945945945946","0.98","0.98","0.98"
"777","0.9762162162162161","0.9762162162162161","0.9762162162162161","0.98","0.98","0.98"
"779","0.9783783783783783","0.9783783783783783","0.9783783783783783","0.98","0.98","0.98"
"781","0.9783783783783779","0.9783783783783779","0.9783783783783779","0.98","0.98","0.98"
"783","0.978108108108108","0.978108108108108","0.978108108108108","0.98","0.98","0.98"
"785","0.977567567567567","0.977567567567567","0.977567567567567","0.98","0.98","0.98"
"787","0.9781081081081079","0.9781081081081079","0.9781081081081079","0.98","0.98","0.98"
"789","0.9786486486486483","0.9786486486486483","0.9786486486486483","0.98","0.98","0.98"
"791","0.9805405405405402","0.9805405405405402","0.9805405405405402","0.98","0.98","0.98"
"793","0.9786486486486486","0.9786486486486486","0.9786486486486486","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"795","0.9789189189189189","0.9789189189189189","0.9789189189189189","0.98","0.98","0.98"
"797","0.9789189189189187","0.9789189189189187","0.9789189189189187","0.98","0.98","0.98"
"799","0.9775675675675675","0.9775675675675675","0.9775675675675675","0.98","0.98","0.98"
"801","0.9789189189189187","0.9789189189189187","0.9789189189189187","0.98","0.98","0.98"
"803","0.9786486486486485","0.9786486486486485","0.9786486486486485","0.98","0.98","0.98"
"805","0.9808108108108106","0.9808108108108106","0.9808108108108106","1","1","1"
"807","0.9813513513513512","0.9813513513513512","0.9813513513513512","1","1","1"
"809","0.9810810810810808","0.9810810810810808","0.9810810810810808","1","1","1"
"811","0.9805405405405405","0.9805405405405405","0.9805405405405405","1","1","1"
"813","0.9794594594594591","0.9794594594594591","0.9794594594594591","1","1","1"
"815","0.9783783783783779","0.9783783783783779","0.9783783783783779","1","1","1"
"817","0.9786486486486483","0.9786486486486483","0.9786486486486483","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"819","0.9762162162162161","0.9762162162162161","0.9762162162162161","0.98","0.98","0.98"
"821","0.9759459459459455","0.9759459459459455","0.9759459459459455","0.98","0.98","0.98"
"823","0.9781081081081077","0.9781081081081077","0.9781081081081077","0.98","0.98","0.98"
"825","0.9767567567567564","0.9767567567567564","0.9767567567567564","0.98","0.98","0.98"
"827","0.9789189189189187","0.9789189189189187","0.9789189189189187","0.98","0.98","0.98"
"829","0.9791891891891891","0.9791891891891891","0.9791891891891891","0.98","0.98","0.98"
"831","0.9797297297297294","0.9797297297297294","0.9797297297297294","0.98","0.98","0.98"
"833","0.9786486486486485","0.9786486486486485","0.9786486486486485","0.98","0.98","0.98"
"835","0.9786486486486485","0.9786486486486485","0.9786486486486485","0.98","0.98","0.98"
"837","0.9808108108108105","0.9808108108108105","0.9808108108108105","0.98","0.98","0.98"
"839","0.9781081081081079","0.9781081081081079","0.9781081081081079","0.98","0.98","0.98"
"841","0.9786486486486483","0.9786486486486483","0.9786486486486483","0.98","0.98","0.98"
"843","0.9794594594594593","0.9794594594594593","0.9794594594594593","0.98","0.98","0.98"
"845","0.9805405405405404","0.9805405405405404","0.9805405405405404","0.98","0.98","0.98"
"847","0.9818918918918919","0.9818918918918919","0.9818918918918919","0.98","0.98","0.98"
"849","0.9808108108108108","0.9808108108108108","0.9808108108108108","0.98","0.98","0.98"
"851","0.9799999999999998","0.9799999999999998","0.9799999999999998","0.98","0.98","0.98"
"853","0.9794594594594593","0.9794594594594593","0.9794594594594593","0.98","0.98","0.98"
"855","0.9818918918918913","0.9818918918918913","0.9818918918918913","0.98","0.98","0.98"
"857","0.9824324324324325","0.9824324324324325","0.9824324324324325","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"859","0.9832432432432427","0.9832432432432427","0.9832432432432427","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"861","0.9824324324324323","0.9824324324324323","0.9824324324324323","1","1","1"
"863","0.983243243243243","0.983243243243243","0.983243243243243","1","1","1"
"865","0.9816216216216213","0.9816216216216213","0.9816216216216213","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"867","0.982162162162162","0.982162162162162","0.982162162162162","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"869","0.9829729729729727","0.9829729729729727","0.9829729729729727","0.98","0.98","0.98"
"871","0.9824324324324321","0.9824324324324321","0.9824324324324321","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"873","0.9827027027027025","0.9827027027027025","0.9827027027027025","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"875","0.983243243243243","0.983243243243243","0.983243243243243","1","1","1"
"877","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"879","0.9829729729729729","0.9829729729729729","0.9829729729729729","1","1","1"
"881","0.9832432432432433","0.9832432432432433","0.9832432432432433","1","1","1"
"883","0.983243243243243","0.983243243243243","0.983243243243243","1","1","1"
"885","0.9827027027027025","0.9827027027027025","0.9827027027027025","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"887","0.9837837837837835","0.9837837837837835","0.9837837837837835","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"889","0.984054054054054","0.984054054054054","0.984054054054054","1","1","1"
"891","0.9843243243243242","0.9843243243243242","0.9843243243243242","1","1","1"
"893","0.9818918918918916","0.9818918918918916","0.9818918918918916","1","1","1"
"895","0.9827027027027023","0.9827027027027023","0.9827027027027023","1","1","1"
"897","0.9827027027027027","0.9827027027027027","0.9827027027027027","1","1","1"
"899","0.9832432432432431","0.9832432432432431","0.9832432432432431","1","1","1"
"901","0.9818918918918916","0.9818918918918916","0.9818918918918916","1","1","1"
"903","0.9835135135135136","0.9835135135135136","0.9835135135135136","1","1","1"
"905","0.9837837837837834","0.9837837837837834","0.9837837837837834","1","1","1"
"907","0.9829729729729724","0.9829729729729724","0.9829729729729724","1","1","1"
"909","0.9832432432432427","0.9832432432432427","0.9832432432432427","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"911","0.9824324324324323","0.9824324324324323","0.9824324324324323","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"913","0.9818918918918919","0.9818918918918919","0.9818918918918919","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"915","0.9840540540540538","0.9840540540540538","0.9840540540540538","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"917","0.9827027027027025","0.9827027027027025","0.9827027027027025","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"919","0.9824324324324323","0.9824324324324323","0.9824324324324323","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"921","0.9829729729729725","0.9829729729729725","0.9829729729729725","1","1","1"
"923","0.9818918918918913","0.9818918918918913","0.9818918918918913","1","1","1"
"925","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"927","0.9840540540540538","0.9840540540540538","0.9840540540540538","1","1","1"
"929","0.9840540540540536","0.9840540540540536","0.9840540540540536","1","1","1"
"931","0.9840540540540536","0.9840540540540536","0.9840540540540536","1","1","1"
"933","0.9851351351351346","0.9851351351351346","0.9851351351351346","1","1","1"
"935","0.9845945945945944","0.9845945945945944","0.9845945945945944","1","1","1"
"937","0.9845945945945944","0.9845945945945944","0.9845945945945944","1","1","1"
"939","0.9845945945945944","0.9845945945945944","0.9845945945945944","1","1","1"
"941","0.9856756756756755","0.9856756756756755","0.9856756756756755","1","1","1"
"943","0.9845945945945942","0.9845945945945942","0.9845945945945942","1","1","1"
"945","0.984864864864865","0.984864864864865","0.984864864864865","1","1","1"
"947","0.9848648648648645","0.9848648648648645","0.9848648648648645","1","1","1"
"949","0.9835135135135131","0.9835135135135131","0.9835135135135131","1","1","1"
"951","0.9851351351351348","0.9851351351351348","0.9851351351351348","1","1","1"
"953","0.9851351351351348","0.9851351351351348","0.9851351351351348","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"955","0.9837837837837834","0.9837837837837834","0.9837837837837834","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"957","0.9843243243243242","0.9843243243243242","0.9843243243243242","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"959","0.9843243243243244","0.9843243243243244","0.9843243243243244","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"961","0.9835135135135133","0.9835135135135133","0.9835135135135133","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"963","0.9835135135135131","0.9835135135135131","0.9835135135135131","1","1","1"
"965","0.9851351351351351","0.9851351351351351","0.9851351351351351","1","1","1"
"967","0.984594594594594","0.984594594594594","0.984594594594594","1","1","1"
"969","0.9859459459459456","0.9859459459459456","0.9859459459459456","1","1","1"
"971","0.9856756756756748","0.9856756756756748","0.9856756756756748","1","1","1"
"973","0.9864864864864861","0.9864864864864861","0.9864864864864861","1","1","1"
"975","0.9856756756756755","0.9856756756756755","0.9856756756756755","1","1","1"
"977","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"979","0.9848648648648648","0.9848648648648648","0.9848648648648648","1","1","1"
"981","0.9845945945945946","0.9845945945945946","0.9845945945945946","1","1","1"
"983","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"985","0.9856756756756753","0.9856756756756753","0.9856756756756753","1","1","1"
"987","0.9864864864864863","0.9864864864864863","0.9864864864864863","1","1","1"
"989","0.9851351351351346","0.9851351351351346","0.9851351351351346","1","1","1"
"991","0.9851351351351346","0.9851351351351346","0.9851351351351346","1","1","1"
"993","0.9851351351351348","0.9851351351351348","0.9851351351351348","1","1","1"
"995","0.9875675675675671","0.9875675675675671","0.9875675675675671","1","1","1"
"997","0.9856756756756755","0.9856756756756755","0.9856756756756755","1","1","1"
"999","0.9870270270270267","0.9870270270270267","0.9870270270270267","1","1","1"
"1001","0.985675675675675","0.985675675675675","0.985675675675675","1","1","1"
"1003","0.9856756756756756","0.9856756756756756","0.9856756756756756","1","1","1"
"1005","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"1007","0.987297297297297","0.987297297297297","0.987297297297297","1","1","1"
"1009","0.9870270270270267","0.9870270270270267","0.9870270270270267","1","1","1"
"1011","0.9881081081081078","0.9881081081081078","0.9881081081081078","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1013","0.9864864864864865","0.9864864864864865","0.9864864864864865","0.98","0.98","0.98"
"1015","0.9875675675675671","0.9875675675675671","0.9875675675675671","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1017","0.9870270270270265","0.9870270270270265","0.9870270270270265","0.98","0.98","0.98"
"1019","0.9867567567567563","0.9867567567567563","0.9867567567567563","0.98","0.98","0.98"
"1021","0.9875675675675674","0.9875675675675674","0.9875675675675674","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1023","0.9875675675675671","0.9875675675675671","0.9875675675675671","1","1","1"
"1025","0.9886486486486482","0.9886486486486482","0.9886486486486482","1","1","1"
"1027","0.9878378378378375","0.9878378378378375","0.9878378378378375","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1029","0.9870270270270267","0.9870270270270267","0.9870270270270267","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1031","0.987297297297297","0.987297297297297","0.987297297297297","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1033","0.9864864864864865","0.9864864864864865","0.9864864864864865","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1035","0.9881081081081075","0.9881081081081075","0.9881081081081075","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1037","0.9867567567567561","0.9867567567567561","0.9867567567567561","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1039","0.9864864864864863","0.9864864864864863","0.9864864864864863","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1041","0.9875675675675674","0.9875675675675674","0.9875675675675674","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1043","0.9878378378378374","0.9878378378378374","0.9878378378378374","1","1","1"
"1045","0.9867567567567566","0.9867567567567566","0.9867567567567566","1","1","1"
"1047","0.9867567567567566","0.9867567567567566","0.9867567567567566","1","1","1"
"1049","0.9870270270270269","0.9870270270270269","0.9870270270270269","1","1","1"
"1051","0.9875675675675671","0.9875675675675671","0.9875675675675671","1","1","1"
"1053","0.9856756756756755","0.9856756756756755","0.9856756756756755","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1055","0.9867567567567567","0.9867567567567567","0.9867567567567567","0.98","0.98","0.98"
"1057","0.9851351351351346","0.9851351351351346","0.9851351351351346","0.98","0.98","0.98"
"1059","0.9859459459459456","0.9859459459459456","0.9859459459459456","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1061","0.9870270270270267","0.9870270270270267","0.9870270270270267","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1063","0.9867567567567566","0.9867567567567566","0.9867567567567566","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1065","0.9867567567567567","0.9867567567567567","0.9867567567567567","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1067","0.9881081081081078","0.9881081081081078","0.9881081081081078","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1069","0.9875675675675676","0.9875675675675676","0.9875675675675676","1","1","1"
"1071","0.9872972972972971","0.9872972972972971","0.9872972972972971","1","1","1"
"1073","0.988378378378378","0.988378378378378","0.988378378378378","1","1","1"
"1075","0.9875675675675671","0.9875675675675671","0.9875675675675671","1","1","1"
"1077","0.9894594594594592","0.9894594594594592","0.9894594594594592","1","1","1"
"1079","0.9872972972972971","0.9872972972972971","0.9872972972972971","1","1","1"
"1081","0.9883783783783782","0.9883783783783782","0.9883783783783782","1","1","1"
"1083","0.9878378378378374","0.9878378378378374","0.9878378378378374","1","1","1"
"1085","0.9875675675675674","0.9875675675675674","0.9875675675675674","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1087","0.9886486486486484","0.9886486486486484","0.9886486486486484","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1089","0.9881081081081076","0.9881081081081076","0.9881081081081076","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1091","0.988108108108108","0.988108108108108","0.988108108108108","0.9899999999999997","0.9899999999999997","0.9899999999999997"
"1093","0.9875675675675676","0.9875675675675676","0.9875675675675676","1","1","1"
"1095","0.9889189189189186","0.9889189189189186","0.9889189189189186","1","1","1"
"1097","0.9889189189189185","0.9889189189189185","0.9889189189189185","1","1","1"
