"Step","decent-capybara-1 - train_accuracy","decent-capybara-1 - train_accuracy__MIN","decent-capybara-1 - train_accuracy__MAX","decent-capybara-1 - val_accuracy","decent-capybara-1 - val_accuracy__MIN","decent-capybara-1 - val_accuracy__MAX"
"577","0.9494594594594595","0.9494594594594595","0.9494594594594595","1","1","1"
"579","0.9518918918918918","0.9518918918918918","0.9518918918918918","1","1","1"
"581","0.9524324324324327","0.9524324324324327","0.9524324324324327","1","1","1"
"583","0.9567567567567565","0.9567567567567565","0.9567567567567565","1","1","1"
"585","0.9456756756756756","0.9456756756756756","0.9456756756756756","1","1","1"
"587","0.9513513513513514","0.9513513513513514","0.9513513513513514","1","1","1"
"589","0.9543243243243243","0.9543243243243243","0.9543243243243243","1","1","1"
"591","0.9556756756756762","0.9556756756756762","0.9556756756756762","1","1","1"
"593","0.9443243243243242","0.9443243243243242","0.9443243243243242","1","1","1"
"595","0.9464864864864861","0.9464864864864861","0.9464864864864861","1","1","1"
"597","0.9472972972972972","0.9472972972972972","0.9472972972972972","1","1","1"
"599","0.9529729729729729","0.9529729729729729","0.9529729729729729","1","1","1"
"601","0.9589189189189188","0.9589189189189188","0.9589189189189188","1","1","1"
"603","0.9513513513513512","0.9513513513513512","0.9513513513513512","1","1","1"
"605","0.9483783783783785","0.9483783783783785","0.9483783783783785","1","1","1"
"607","0.9627027027027026","0.9627027027027026","0.9627027027027026","1","1","1"
"609","0.9545945945945944","0.9545945945945944","0.9545945945945944","1","1","1"
"611","0.9537837837837838","0.9537837837837838","0.9537837837837838","1","1","1"
"613","0.954864864864865","0.954864864864865","0.954864864864865","1","1","1"
"615","0.9556756756756755","0.9556756756756755","0.9556756756756755","1","1","1"
"617","0.9554054054054054","0.9554054054054054","0.9554054054054054","1","1","1"
"619","0.9594594594594594","0.9594594594594594","0.9594594594594594","1","1","1"
"621","0.95","0.95","0.95","1","1","1"
"623","0.947027027027027","0.947027027027027","0.947027027027027","1","1","1"
"625","0.9581081081081082","0.9581081081081082","0.9581081081081082","1","1","1"
"627","0.9532432432432432","0.9532432432432432","0.9532432432432432","1","1","1"
"629","0.9508108108108108","0.9508108108108108","0.9508108108108108","1","1","1"
"631","0.9575675675675673","0.9575675675675673","0.9575675675675673","1","1","1"
"633","0.9564864864864865","0.9564864864864865","0.9564864864864865","1","1","1"
"635","0.9537837837837836","0.9537837837837836","0.9537837837837836","1","1","1"
"637","0.9456756756756753","0.9456756756756753","0.9456756756756753","1","1","1"
"639","0.9632432432432433","0.9632432432432433","0.9632432432432433","1","1","1"
"641","0.9429729729729728","0.9429729729729728","0.9429729729729728","1","1","1"
"643","0.9462162162162162","0.9462162162162162","0.9462162162162162","1","1","1"
"645","0.9532432432432427","0.9532432432432427","0.9532432432432427","1","1","1"
"647","0.9564864864864865","0.9564864864864865","0.9564864864864865","1","1","1"
"649","0.962162162162162","0.962162162162162","0.962162162162162","1","1","1"
"651","0.9643243243243241","0.9643243243243241","0.9643243243243241","1","1","1"
"653","0.9610810810810809","0.9610810810810809","0.9610810810810809","1","1","1"
"655","0.9575675675675673","0.9575675675675673","0.9575675675675673","1","1","1"
"657","0.959189189189189","0.959189189189189","0.959189189189189","1","1","1"
"659","0.9627027027027029","0.9627027027027029","0.9627027027027029","1","1","1"
"661","0.9610810810810809","0.9610810810810809","0.9610810810810809","1","1","1"
"663","0.9635135135135134","0.9635135135135134","0.9635135135135134","1","1","1"
"665","0.9543243243243242","0.9543243243243242","0.9543243243243242","1","1","1"
"667","0.9564864864864862","0.9564864864864862","0.9564864864864862","1","1","1"
"669","0.9556756756756759","0.9556756756756759","0.9556756756756759","1","1","1"
"671","0.9594594594594593","0.9594594594594593","0.9594594594594593","1","1","1"
"673","0.9527027027027025","0.9527027027027025","0.9527027027027025","1","1","1"
"675","0.9608108108108108","0.9608108108108108","0.9608108108108108","1","1","1"
"677","0.9616216216216216","0.9616216216216216","0.9616216216216216","1","1","1"
"679","0.9529729729729731","0.9529729729729731","0.9529729729729731","1","1","1"
"681","0.959189189189189","0.959189189189189","0.959189189189189","1","1","1"
"683","0.9651351351351352","0.9651351351351352","0.9651351351351352","1","1","1"
"685","0.959189189189189","0.959189189189189","0.959189189189189","1","1","1"
"687","0.9570270270270267","0.9570270270270267","0.9570270270270267","1","1","1"
"689","0.9581081081081082","0.9581081081081082","0.9581081081081082","1","1","1"
"691","0.9670270270270269","0.9670270270270269","0.9670270270270269","1","1","1"
"693","0.9599999999999999","0.9599999999999999","0.9599999999999999","1","1","1"
"695","0.9578378378378378","0.9578378378378378","0.9578378378378378","1","1","1"
"697","0.959189189189189","0.959189189189189","0.959189189189189","1","1","1"
"699","0.954864864864865","0.954864864864865","0.954864864864865","1","1","1"
"701","0.9648648648648648","0.9648648648648648","0.9648648648648648","1","1","1"
"703","0.9513513513513511","0.9513513513513511","0.9513513513513511","1","1","1"
"705","0.9678378378378377","0.9678378378378377","0.9678378378378377","1","1","1"
"707","0.9643243243243241","0.9643243243243241","0.9643243243243241","1","1","1"
"709","0.969189189189189","0.969189189189189","0.969189189189189","1","1","1"
"711","0.9570270270270267","0.9570270270270267","0.9570270270270267","1","1","1"
"713","0.9667567567567563","0.9667567567567563","0.9667567567567563","1","1","1"
"715","0.958918918918919","0.958918918918919","0.958918918918919","1","1","1"
"717","0.9627027027027026","0.9627027027027026","0.9627027027027026","1","1","1"
"719","0.9594594594594593","0.9594594594594593","0.9594594594594593","1","1","1"
"721","0.9578378378378379","0.9578378378378379","0.9578378378378379","1","1","1"
"723","0.970810810810811","0.970810810810811","0.970810810810811","1","1","1"
"725","0.9559459459459461","0.9559459459459461","0.9559459459459461","1","1","1"
"727","0.9575675675675676","0.9575675675675676","0.9575675675675676","1","1","1"
"729","0.9556756756756757","0.9556756756756757","0.9556756756756757","1","1","1"
"731","0.9599999999999999","0.9599999999999999","0.9599999999999999","1","1","1"
"733","0.9610810810810811","0.9610810810810811","0.9610810810810811","1","1","1"
"735","0.9659459459459458","0.9659459459459458","0.9659459459459458","1","1","1"
"737","0.9659459459459458","0.9659459459459458","0.9659459459459458","1","1","1"
"739","0.9654054054054055","0.9654054054054055","0.9654054054054055","1","1","1"
"741","0.9589189189189188","0.9589189189189188","0.9589189189189188","1","1","1"
"743","0.9640540540540539","0.9640540540540539","0.9640540540540539","1","1","1"
"745","0.9662162162162162","0.9662162162162162","0.9662162162162162","1","1","1"
"747","0.9637837837837837","0.9637837837837837","0.9637837837837837","1","1","1"
"749","0.9697297297297293","0.9697297297297293","0.9697297297297293","1","1","1"
"751","0.9694594594594594","0.9694594594594594","0.9694594594594594","1","1","1"
"753","0.9629729729729728","0.9629729729729728","0.9629729729729728","1","1","1"
"755","0.9627027027027029","0.9627027027027029","0.9627027027027029","1","1","1"
"757","0.9651351351351349","0.9651351351351349","0.9651351351351349","1","1","1"
"759","0.9640540540540538","0.9640540540540538","0.9640540540540538","1","1","1"
"761","0.9699999999999996","0.9699999999999996","0.9699999999999996","1","1","1"
"763","0.9551351351351353","0.9551351351351353","0.9551351351351353","1","1","1"
"765","0.9629729729729728","0.9629729729729728","0.9629729729729728","1","1","1"
"767","0.959189189189189","0.959189189189189","0.959189189189189","1","1","1"
"769","0.9637837837837837","0.9637837837837837","0.9637837837837837","1","1","1"
"771","0.9651351351351348","0.9651351351351348","0.9651351351351348","1","1","1"
"773","0.9637837837837837","0.9637837837837837","0.9637837837837837","1","1","1"
"775","0.9675675675675675","0.9675675675675675","0.9675675675675675","1","1","1"
"777","0.9659459459459458","0.9659459459459458","0.9659459459459458","1","1","1"
"779","0.9605405405405403","0.9605405405405403","0.9605405405405403","1","1","1"
"781","0.9702702702702698","0.9702702702702698","0.9702702702702698","1","1","1"
"783","0.9640540540540539","0.9640540540540539","0.9640540540540539","1","1","1"
"785","0.966216216216216","0.966216216216216","0.966216216216216","1","1","1"
"787","0.9570270270270267","0.9570270270270267","0.9570270270270267","1","1","1"
"789","0.9670270270270267","0.9670270270270267","0.9670270270270267","1","1","1"
"791","0.9643243243243241","0.9643243243243241","0.9643243243243241","1","1","1"
"793","0.9637837837837839","0.9637837837837839","0.9637837837837839","1","1","1"
"795","0.9654054054054054","0.9654054054054054","0.9654054054054054","1","1","1"
"797","0.9686486486486485","0.9686486486486485","0.9686486486486485","1","1","1"
"799","0.9624324324324324","0.9624324324324324","0.9624324324324324","1","1","1"
"801","0.9635135135135137","0.9635135135135137","0.9635135135135137","1","1","1"
"803","0.9597297297297297","0.9597297297297297","0.9597297297297297","1","1","1"
"805","0.9651351351351352","0.9651351351351352","0.9651351351351352","1","1","1"
"807","0.9667567567567567","0.9667567567567567","0.9667567567567567","1","1","1"
"809","0.9678378378378377","0.9678378378378377","0.9678378378378377","1","1","1"
"811","0.962432432432432","0.962432432432432","0.962432432432432","1","1","1"
"813","0.969189189189189","0.969189189189189","0.969189189189189","1","1","1"
"815","0.9735135135135136","0.9735135135135136","0.9735135135135136","1","1","1"
"817","0.9681081081081081","0.9681081081081081","0.9681081081081081","1","1","1"
"819","0.9675675675675673","0.9675675675675673","0.9675675675675673","1","1","1"
"821","0.9621621621621622","0.9621621621621622","0.9621621621621622","1","1","1"
"823","0.9654054054054054","0.9654054054054054","0.9654054054054054","1","1","1"
"825","0.9589189189189187","0.9589189189189187","0.9589189189189187","1","1","1"
"827","0.9775675675675675","0.9775675675675675","0.9775675675675675","1","1","1"
"829","0.9632432432432428","0.9632432432432428","0.9632432432432428","1","1","1"
"831","0.971891891891892","0.971891891891892","0.971891891891892","1","1","1"
"833","0.9697297297297296","0.9697297297297296","0.9697297297297296","1","1","1"
"835","0.9640540540540539","0.9640540540540539","0.9640540540540539","1","1","1"
"837","0.9681081081081079","0.9681081081081079","0.9681081081081079","1","1","1"
"839","0.9664864864864863","0.9664864864864863","0.9664864864864863","1","1","1"
"841","0.9683783783783781","0.9683783783783781","0.9683783783783781","1","1","1"
"843","0.9729729729729728","0.9729729729729728","0.9729729729729728","1","1","1"
"845","0.9729729729729726","0.9729729729729726","0.9729729729729726","1","1","1"
"847","0.9745945945945944","0.9745945945945944","0.9745945945945944","1","1","1"
"849","0.9675675675675673","0.9675675675675673","0.9675675675675673","1","1","1"
"851","0.9702702702702698","0.9702702702702698","0.9702702702702698","1","1","1"
"853","0.9594594594594593","0.9594594594594593","0.9594594594594593","1","1","1"
"855","0.9705405405405404","0.9705405405405404","0.9705405405405404","1","1","1"
"857","0.9724324324324325","0.9724324324324325","0.9724324324324325","1","1","1"
"859","0.9697297297297296","0.9697297297297296","0.9697297297297296","1","1","1"
"861","0.9718918918918915","0.9718918918918915","0.9718918918918915","1","1","1"
"863","0.9654054054054052","0.9654054054054052","0.9654054054054052","1","1","1"
"865","0.965945945945946","0.965945945945946","0.965945945945946","1","1","1"
"867","0.971891891891892","0.971891891891892","0.971891891891892","1","1","1"
"869","0.9721621621621621","0.9721621621621621","0.9721621621621621","1","1","1"
"871","0.9689189189189186","0.9689189189189186","0.9689189189189186","1","1","1"
"873","0.9683783783783781","0.9683783783783781","0.9683783783783781","1","1","1"
"875","0.9575675675675676","0.9575675675675676","0.9575675675675676","1","1","1"
"877","0.9716216216216217","0.9716216216216217","0.9716216216216217","1","1","1"
"879","0.977027027027027","0.977027027027027","0.977027027027027","1","1","1"
"881","0.9637837837837837","0.9637837837837837","0.9637837837837837","1","1","1"
"883","0.9683783783783779","0.9683783783783779","0.9683783783783779","1","1","1"
"885","0.9708108108108107","0.9708108108108107","0.9708108108108107","1","1","1"
"887","0.9705405405405403","0.9705405405405403","0.9705405405405403","1","1","1"
"889","0.9705405405405404","0.9705405405405404","0.9705405405405404","1","1","1"
"891","0.9672972972972971","0.9672972972972971","0.9672972972972971","1","1","1"
"893","0.971891891891892","0.971891891891892","0.971891891891892","1","1","1"
"895","0.9699999999999999","0.9699999999999999","0.9699999999999999","1","1","1"
"897","0.9705405405405404","0.9705405405405404","0.9705405405405404","1","1","1"
"899","0.966216216216216","0.966216216216216","0.966216216216216","1","1","1"
"901","0.9651351351351352","0.9651351351351352","0.9651351351351352","1","1","1"
"903","0.9740540540540539","0.9740540540540539","0.9740540540540539","1","1","1"
"905","0.9702702702702705","0.9702702702702705","0.9702702702702705","1","1","1"
"907","0.9772972972972972","0.9772972972972972","0.9772972972972972","1","1","1"
"909","0.9789189189189187","0.9789189189189187","0.9789189189189187","1","1","1"
"911","0.9721621621621623","0.9721621621621623","0.9721621621621623","1","1","1"
"913","0.9727027027027024","0.9727027027027024","0.9727027027027024","1","1","1"
"915","0.9681081081081078","0.9681081081081078","0.9681081081081078","1","1","1"
"917","0.9718918918918917","0.9718918918918917","0.9718918918918917","1","1","1"
"919","0.9756756756756755","0.9756756756756755","0.9756756756756755","1","1","1"
"921","0.9737837837837836","0.9737837837837836","0.9737837837837836","1","1","1"
"923","0.9708108108108104","0.9708108108108104","0.9708108108108104","1","1","1"
"925","0.9727027027027025","0.9727027027027025","0.9727027027027025","1","1","1"
"927","0.9689189189189186","0.9689189189189186","0.9689189189189186","1","1","1"
"929","0.9729729729729728","0.9729729729729728","0.9729729729729728","1","1","1"
"931","0.9629729729729727","0.9629729729729727","0.9629729729729727","1","1","1"
"933","0.9737837837837838","0.9737837837837838","0.9737837837837838","1","1","1"
"935","0.9745945945945943","0.9745945945945943","0.9745945945945943","1","1","1"
"937","0.9727027027027025","0.9727027027027025","0.9727027027027025","1","1","1"
"939","0.9718918918918915","0.9718918918918915","0.9718918918918915","1","1","1"
"941","0.9751351351351351","0.9751351351351351","0.9751351351351351","1","1","1"
"943","0.9745945945945944","0.9745945945945944","0.9745945945945944","1","1","1"
"945","0.972972972972973","0.972972972972973","0.972972972972973","1","1","1"
"947","0.9689189189189186","0.9689189189189186","0.9689189189189186","1","1","1"
"949","0.9748648648648649","0.9748648648648649","0.9748648648648649","1","1","1"
"951","0.9694594594594595","0.9694594594594595","0.9694594594594595","1","1","1"
"953","0.9759459459459457","0.9759459459459457","0.9759459459459457","1","1","1"
"955","0.9697297297297296","0.9697297297297296","0.9697297297297296","1","1","1"
"957","0.9737837837837836","0.9737837837837836","0.9737837837837836","1","1","1"
"959","0.9732432432432432","0.9732432432432432","0.9732432432432432","1","1","1"
"961","0.9710810810810809","0.9710810810810809","0.9710810810810809","1","1","1"
"963","0.969459459459459","0.969459459459459","0.969459459459459","1","1","1"
"965","0.9789189189189185","0.9789189189189185","0.9789189189189185","1","1","1"
"967","0.969189189189189","0.969189189189189","0.969189189189189","1","1","1"
"969","0.9721621621621619","0.9721621621621619","0.9721621621621619","1","1","1"
"971","0.9778378378378378","0.9778378378378378","0.9778378378378378","1","1","1"
"973","0.9732432432432432","0.9732432432432432","0.9732432432432432","1","1","1"
"975","0.9667567567567563","0.9667567567567563","0.9667567567567563","1","1","1"
"977","0.9697297297297296","0.9697297297297296","0.9697297297297296","1","1","1"
"979","0.9745945945945944","0.9745945945945944","0.9745945945945944","1","1","1"
"981","0.9689189189189188","0.9689189189189188","0.9689189189189188","1","1","1"
"983","0.9770270270270266","0.9770270270270266","0.9770270270270266","1","1","1"
"985","0.9691891891891888","0.9691891891891888","0.9691891891891888","1","1","1"
"987","0.9737837837837833","0.9737837837837833","0.9737837837837833","1","1","1"
"989","0.9729729729729726","0.9729729729729726","0.9729729729729726","1","1","1"
"991","0.9689189189189186","0.9689189189189186","0.9689189189189186","1","1","1"
"993","0.9729729729729728","0.9729729729729728","0.9729729729729728","1","1","1"
"995","0.9781081081081077","0.9781081081081077","0.9781081081081077","1","1","1"
"997","0.97","0.97","0.97","1","1","1"
"999","0.9791891891891891","0.9791891891891891","0.9791891891891891","1","1","1"
"1001","0.9748648648648649","0.9748648648648649","0.9748648648648649","1","1","1"
"1003","0.977027027027027","0.977027027027027","0.977027027027027","1","1","1"
"1005","0.9745945945945946","0.9745945945945946","0.9745945945945946","1","1","1"
"1007","0.9775675675675676","0.9775675675675676","0.9775675675675676","1","1","1"
"1009","0.981081081081081","0.981081081081081","0.981081081081081","1","1","1"
"1011","0.9770270270270266","0.9770270270270266","0.9770270270270266","1","1","1"
"1013","0.9751351351351353","0.9751351351351353","0.9751351351351353","1","1","1"
"1015","0.9697297297297298","0.9697297297297298","0.9697297297297298","1","1","1"
"1017","0.9772972972972972","0.9772972972972972","0.9772972972972972","1","1","1"
"1019","0.9816216216216213","0.9816216216216213","0.9816216216216213","1","1","1"
"1021","0.9716216216216214","0.9716216216216214","0.9716216216216214","1","1","1"
"1023","0.9794594594594591","0.9794594594594591","0.9794594594594591","1","1","1"
"1025","0.9735135135135135","0.9735135135135135","0.9735135135135135","1","1","1"
"1027","0.9724324324324322","0.9724324324324322","0.9724324324324322","1","1","1"
"1029","0.9794594594594591","0.9794594594594591","0.9794594594594591","1","1","1"
"1031","0.974324324324324","0.974324324324324","0.974324324324324","1","1","1"
"1033","0.9775675675675676","0.9775675675675676","0.9775675675675676","1","1","1"
"1035","0.971081081081081","0.971081081081081","0.971081081081081","1","1","1"
"1037","0.9781081081081079","0.9781081081081079","0.9781081081081079","1","1","1"
"1039","0.9802702702702701","0.9802702702702701","0.9802702702702701","1","1","1"
"1041","0.9699999999999999","0.9699999999999999","0.9699999999999999","1","1","1"
"1043","0.977027027027027","0.977027027027027","0.977027027027027","1","1","1"
"1045","0.9751351351351351","0.9751351351351351","0.9751351351351351","1","1","1"
"1047","0.9762162162162161","0.9762162162162161","0.9762162162162161","1","1","1"
"1049","0.9756756756756755","0.9756756756756755","0.9756756756756755","1","1","1"
"1051","0.9786486486486483","0.9786486486486483","0.9786486486486483","1","1","1"
"1053","0.9708108108108107","0.9708108108108107","0.9708108108108107","1","1","1"
"1055","0.9764864864864864","0.9764864864864864","0.9764864864864864","1","1","1"
"1057","0.9813513513513512","0.9813513513513512","0.9813513513513512","1","1","1"
"1059","0.9778378378378374","0.9778378378378374","0.9778378378378374","1","1","1"
"1061","0.9748648648648647","0.9748648648648647","0.9748648648648647","1","1","1"
"1063","0.9775675675675672","0.9775675675675672","0.9775675675675672","1","1","1"
"1065","0.973243243243243","0.973243243243243","0.973243243243243","1","1","1"
"1067","0.9786486486486486","0.9786486486486486","0.9786486486486486","1","1","1"
"1069","0.9702702702702697","0.9702702702702697","0.9702702702702697","1","1","1"
"1071","0.9772972972972969","0.9772972972972969","0.9772972972972969","1","1","1"
"1073","0.9791891891891891","0.9791891891891891","0.9791891891891891","1","1","1"
"1075","0.9697297297297296","0.9697297297297296","0.9697297297297296","1","1","1"
"1077","0.9748648648648649","0.9748648648648649","0.9748648648648649","1","1","1"
"1079","0.9764864864864865","0.9764864864864865","0.9764864864864865","1","1","1"
"1081","0.9705405405405401","0.9705405405405401","0.9705405405405401","1","1","1"
"1083","0.9783783783783783","0.9783783783783783","0.9783783783783783","1","1","1"
"1085","0.9694594594594592","0.9694594594594592","0.9694594594594592","1","1","1"
"1087","0.9737837837837836","0.9737837837837836","0.9737837837837836","1","1","1"
"1089","0.9745945945945944","0.9745945945945944","0.9745945945945944","1","1","1"
"1091","0.9799999999999995","0.9799999999999995","0.9799999999999995","1","1","1"
"1093","0.9756756756756755","0.9756756756756755","0.9756756756756755","1","1","1"
"1095","0.981081081081081","0.981081081081081","0.981081081081081","1","1","1"
"1097","0.9748648648648645","0.9748648648648645","0.9748648648648645","1","1","1"
"1099","0.9786486486486485","0.9786486486486485","0.9786486486486485","1","1","1"
"1101","0.979189189189189","0.979189189189189","0.979189189189189","1","1","1"
"1103","0.9813513513513512","0.9813513513513512","0.9813513513513512","1","1","1"
"1105","0.9745945945945943","0.9745945945945943","0.9745945945945943","1","1","1"
"1107","0.9764864864864862","0.9764864864864862","0.9764864864864862","1","1","1"
"1109","0.9840540540540538","0.9840540540540538","0.9840540540540538","1","1","1"
"1111","0.9762162162162161","0.9762162162162161","0.9762162162162161","1","1","1"
"1113","0.9778378378378374","0.9778378378378374","0.9778378378378374","1","1","1"
"1115","0.977027027027027","0.977027027027027","0.977027027027027","1","1","1"
"1117","0.9762162162162159","0.9762162162162159","0.9762162162162159","1","1","1"
"1119","0.9735135135135132","0.9735135135135132","0.9735135135135132","1","1","1"
"1121","0.9756756756756755","0.9756756756756755","0.9756756756756755","1","1","1"
"1123","0.9735135135135136","0.9735135135135136","0.9735135135135136","1","1","1"
"1125","0.9745945945945941","0.9745945945945941","0.9745945945945941","1","1","1"
"1127","0.977027027027027","0.977027027027027","0.977027027027027","1","1","1"
"1129","0.981081081081081","0.981081081081081","0.981081081081081","1","1","1"
"1131","0.9708108108108107","0.9708108108108107","0.9708108108108107","1","1","1"
"1133","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"1135","0.9816216216216215","0.9816216216216215","0.9816216216216215","1","1","1"
"1137","0.9810810810810808","0.9810810810810808","0.9810810810810808","1","1","1"
"1139","0.9794594594594589","0.9794594594594589","0.9794594594594589","1","1","1"
"1141","0.9824324324324321","0.9824324324324321","0.9824324324324321","1","1","1"
"1143","0.9797297297297297","0.9797297297297297","0.9797297297297297","1","1","1"
"1145","0.9789189189189189","0.9789189189189189","0.9789189189189189","1","1","1"
"1147","0.9778378378378376","0.9778378378378376","0.9778378378378376","1","1","1"
"1149","0.9767567567567568","0.9767567567567568","0.9767567567567568","1","1","1"
"1151","0.9789189189189185","0.9789189189189185","0.9789189189189185","1","1","1"
"1153","0.973243243243243","0.973243243243243","0.973243243243243","1","1","1"
"1155","0.979189189189189","0.979189189189189","0.979189189189189","1","1","1"
"1157","0.977027027027027","0.977027027027027","0.977027027027027","1","1","1"
"1159","0.9745945945945946","0.9745945945945946","0.9745945945945946","1","1","1"
"1161","0.9786486486486483","0.9786486486486483","0.9786486486486483","1","1","1"
"1163","0.9808108108108108","0.9808108108108108","0.9808108108108108","1","1","1"
"1165","0.9794594594594596","0.9794594594594596","0.9794594594594596","1","1","1"
"1167","0.9797297297297295","0.9797297297297295","0.9797297297297295","1","1","1"
"1169","0.9778378378378376","0.9778378378378376","0.9778378378378376","1","1","1"
"1171","0.9729729729729726","0.9729729729729726","0.9729729729729726","1","1","1"
"1173","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"1175","0.9778378378378381","0.9778378378378381","0.9778378378378381","1","1","1"
"1177","0.9794594594594597","0.9794594594594597","0.9794594594594597","1","1","1"
"1179","0.9786486486486485","0.9786486486486485","0.9786486486486485","1","1","1"
"1181","0.9737837837837834","0.9737837837837834","0.9737837837837834","1","1","1"
"1183","0.9824324324324323","0.9824324324324323","0.9824324324324323","1","1","1"
"1185","0.9821621621621622","0.9821621621621622","0.9821621621621622","1","1","1"
"1187","0.9767567567567564","0.9767567567567564","0.9767567567567564","1","1","1"
"1189","0.9824324324324323","0.9824324324324323","0.9824324324324323","1","1","1"
"1191","0.9759459459459455","0.9759459459459455","0.9759459459459455","1","1","1"
"1193","0.9805405405405402","0.9805405405405402","0.9805405405405402","1","1","1"
"1195","0.9816216216216218","0.9816216216216218","0.9816216216216218","1","1","1"
"1197","0.9718918918918917","0.9718918918918917","0.9718918918918917","1","1","1"
"1199","0.9770270270270264","0.9770270270270264","0.9770270270270264","1","1","1"
"1201","0.977027027027027","0.977027027027027","0.977027027027027","1","1","1"
"1203","0.9759459459459457","0.9759459459459457","0.9759459459459457","1","1","1"
"1205","0.9670270270270269","0.9670270270270269","0.9670270270270269","1","1","1"
"1207","0.978378378378378","0.978378378378378","0.978378378378378","1","1","1"
"1209","0.9840540540540541","0.9840540540540541","0.9840540540540541","1","1","1"
"1211","0.9835135135135133","0.9835135135135133","0.9835135135135133","1","1","1"
"1213","0.9754054054054049","0.9754054054054049","0.9754054054054049","1","1","1"
"1215","0.9732432432432434","0.9732432432432434","0.9732432432432434","1","1","1"
"1217","0.9721621621621621","0.9721621621621621","0.9721621621621621","1","1","1"
"1219","0.9827027027027027","0.9827027027027027","0.9827027027027027","1","1","1"
"1221","0.9762162162162158","0.9762162162162158","0.9762162162162158","1","1","1"
"1223","0.9762162162162158","0.9762162162162158","0.9762162162162158","1","1","1"
"1225","0.9767567567567568","0.9767567567567568","0.9767567567567568","1","1","1"
"1227","0.9805405405405402","0.9805405405405402","0.9805405405405402","1","1","1"
"1229","0.9802702702702701","0.9802702702702701","0.9802702702702701","1","1","1"
"1231","0.9805405405405404","0.9805405405405404","0.9805405405405404","1","1","1"
"1233","0.9770270270270268","0.9770270270270268","0.9770270270270268","1","1","1"
"1235","0.9843243243243238","0.9843243243243238","0.9843243243243238","1","1","1"
"1237","0.981081081081081","0.981081081081081","0.981081081081081","1","1","1"
"1239","0.9772972972972969","0.9772972972972969","0.9772972972972969","1","1","1"
"1241","0.9856756756756755","0.9856756756756755","0.9856756756756755","1","1","1"
"1243","0.9789189189189185","0.9789189189189185","0.9789189189189185","1","1","1"
"1245","0.974054054054054","0.974054054054054","0.974054054054054","1","1","1"
"1247","0.9794594594594596","0.9794594594594596","0.9794594594594596","1","1","1"
"1249","0.9797297297297295","0.9797297297297295","0.9797297297297295","1","1","1"
"1251","0.9772972972972972","0.9772972972972972","0.9772972972972972","1","1","1"
"1253","0.9791891891891891","0.9791891891891891","0.9791891891891891","1","1","1"
"1255","0.9756756756756755","0.9756756756756755","0.9756756756756755","1","1","1"
"1257","0.9789189189189187","0.9789189189189187","0.9789189189189187","1","1","1"
"1259","0.9810810810810808","0.9810810810810808","0.9810810810810808","1","1","1"
"1261","0.9764864864864865","0.9764864864864865","0.9764864864864865","1","1","1"
"1263","0.975945945945946","0.975945945945946","0.975945945945946","1","1","1"
"1265","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"1267","0.9856756756756756","0.9856756756756756","0.9856756756756756","1","1","1"
"1269","0.9789189189189189","0.9789189189189189","0.9789189189189189","1","1","1"
"1271","0.9829729729729725","0.9829729729729725","0.9829729729729725","1","1","1"
"1273","0.9808108108108108","0.9808108108108108","0.9808108108108108","1","1","1"
"1275","0.9781081081081079","0.9781081081081079","0.9781081081081079","1","1","1"
"1277","0.9797297297297297","0.9797297297297297","0.9797297297297297","1","1","1"
"1279","0.9783783783783783","0.9783783783783783","0.9783783783783783","1","1","1"
"1281","0.9808108108108106","0.9808108108108106","0.9808108108108106","1","1","1"
"1283","0.9827027027027023","0.9827027027027023","0.9827027027027023","1","1","1"
"1285","0.9824324324324323","0.9824324324324323","0.9824324324324323","1","1","1"
"1287","0.9743243243243243","0.9743243243243243","0.9743243243243243","1","1","1"
"1289","0.9767567567567566","0.9767567567567566","0.9767567567567566","1","1","1"
"1291","0.986216216216216","0.986216216216216","0.986216216216216","1","1","1"
"1293","0.9816216216216215","0.9816216216216215","0.9816216216216215","1","1","1"
"1295","0.9794594594594593","0.9794594594594593","0.9794594594594593","1","1","1"
"1297","0.98","0.98","0.98","1","1","1"
"1299","0.9791891891891893","0.9791891891891893","0.9791891891891893","1","1","1"
"1301","0.981081081081081","0.981081081081081","0.981081081081081","1","1","1"
"1303","0.9802702702702701","0.9802702702702701","0.9802702702702701","1","1","1"
"1305","0.9786486486486485","0.9786486486486485","0.9786486486486485","1","1","1"
"1307","0.9829729729729727","0.9829729729729727","0.9829729729729727","1","1","1"
"1309","0.982162162162162","0.982162162162162","0.982162162162162","1","1","1"
"1311","0.9848648648648646","0.9848648648648646","0.9848648648648646","1","1","1"
"1313","0.9818918918918919","0.9818918918918919","0.9818918918918919","1","1","1"
"1315","0.9791891891891891","0.9791891891891891","0.9791891891891891","1","1","1"
"1317","0.9805405405405404","0.9805405405405404","0.9805405405405404","1","1","1"
"1319","0.9827027027027025","0.9827027027027025","0.9827027027027025","1","1","1"
"1321","0.9851351351351348","0.9851351351351348","0.9851351351351348","1","1","1"
"1323","0.9786486486486485","0.9786486486486485","0.9786486486486485","1","1","1"
"1325","0.9686486486486483","0.9686486486486483","0.9686486486486483","1","1","1"
